method,seed,phase,epoch,accounting_scope,optimization_phase,phase_epoch,learning_rate,training_hours,population,unique_training_images,image_condition_rows,optimizer_steps,validation_and_other_epoch_hours,recorded_epoch_hours
geoprr,20262021,raw_efficientnet_b0,39,final_recipe,continuation,9,2.503695909538287e-05,0.013517526250022152,geoprr_candidates,12818,12818,201,0.0,0.013517533388868389
geoprr,20262021,raw_efficientnet_b0,40,final_recipe,continuation,10,2.3816778784387094e-05,0.01341033058331555,geoprr_candidates,12818,12818,201,0.0,0.013410335361129708
geoprr,20262021,raw_efficientnet_b0,41,final_recipe,continuation,11,2.2499999999999998e-05,0.013490203250096077,geoprr_candidates,12818,12818,201,0.0,0.013490208166703169
geoprr,20262021,raw_efficientnet_b0,42,final_recipe,continuation,12,2.1101049646137004e-05,0.013442562555557945,geoprr_candidates,12818,12818,201,0.0,0.013442567500104714
geoprr,20262021,raw_efficientnet_b0,43,final_recipe,continuation,13,1.963525491562421e-05,0.013550789499939937,geoprr_candidates,12818,12818,201,0.0,0.01355079441654703
geoprr,20262021,raw_efficientnet_b0,44,final_recipe,continuation,14,1.8118675362266388e-05,0.013437923027797498,geoprr_candidates,12818,12818,201,0.0,0.01343792769437035
geoprr,20262021,raw_efficientnet_b0,45,final_recipe,continuation,15,1.6567926949014805e-05,0.013501166194522133,geoprr_candidates,12818,12818,201,0.0,0.013501171638878684
geoprr,20262021,raw_efficientnet_b0,46,final_recipe,continuation,16,1.5000000000000005e-05,0.013557543777731352,geoprr_candidates,12818,12818,201,0.0,0.013557550083302582
geoprr,20262021,raw_efficientnet_b0,47,final_recipe,continuation,17,1.3432073050985203e-05,0.01348263038891471,geoprr_candidates,12818,12818,201,0.0,0.013482636555563659
geoprr,20262021,raw_efficientnet_b0,48,final_recipe,continuation,18,1.188132463773361e-05,0.01347734369441039,geoprr_candidates,12818,12818,201,0.0,0.013477348611017482
geoprr,20262021,raw_efficientnet_b0,49,final_recipe,continuation,19,1.036474508437579e-05,0.013504559638806516,geoprr_candidates,12818,12818,201,0.0,0.013504564027664149
geoprr,20262021,raw_efficientnet_b0,50,final_recipe,continuation,20,8.898950353862998e-06,0.01335547991666115,geoprr_candidates,12818,12818,201,0.0,0.013355484638854654
geoprr,20262021,raw_efficientnet_b0,51,final_recipe,continuation,21,7.5000000000000044e-06,0.01369158222223632,geoprr_candidates,12818,12818,201,0.0,0.013691586944429825
geoprr,20262021,raw_efficientnet_b0,52,final_recipe,continuation,22,6.183221215612905e-06,0.013937869666713393,geoprr_candidates,12818,12818,201,0.0,0.013937876416732454
geoprr,20262021,raw_efficientnet_b0,53,final_recipe,continuation,23,4.963040904617132e-06,0.01349986980552785,geoprr_candidates,12818,12818,200,0.0,0.013499874250006138
geoprr,20262021,raw_efficientnet_b0,54,final_recipe,continuation,24,3.852827617839089e-06,0.013033123972127214,geoprr_candidates,12818,12818,201,0.0,0.013033128861053329
geoprr,20262021,raw_efficientnet_b0,55,final_recipe,continuation,25,2.8647450843757908e-06,0.012968346611079243,geoprr_candidates,12818,12818,201,0.0,0.012968351249971116
geoprr,20262021,raw_efficientnet_b0,56,final_recipe,continuation,26,2.0096189432334203e-06,0.012988344111169378,geoprr_candidates,12818,12818,201,0.0,0.01298834886117321
geoprr,20262021,raw_efficientnet_b0,57,final_recipe,continuation,27,1.2968181353609858e-06,0.012961290888876344,geoprr_candidates,12818,12818,201,0.0,0.012961295583259522
geoprr,20262021,raw_efficientnet_b0,58,final_recipe,continuation,28,7.341522555726972e-07,0.012973734888946637,geoprr_candidates,12818,12818,201,0.0,0.012973739666760796
geoprr,20262021,raw_efficientnet_b0,59,final_recipe,continuation,29,3.277859889929148e-07,0.012954032722239692,geoprr_candidates,12818,12818,201,0.0,0.01295403950006908
geoprr,20262021,raw_efficientnet_b0,60,final_recipe,continuation,30,8.2171569475899e-08,0.01294995658332482,geoprr_candidates,12818,12818,201,0.0,0.012949962000000394
geoprr,20262021,remst,1,final_recipe,,,0.0003,0.06291608344440142,geoprr_candidates,12818,38454,1603,0.0,0.06291608383335794
geoprr,20262021,remst,2,final_recipe,,,0.0002713525491562421,0.06255592599989743,geoprr_candidates,12818,38454,1603,0.0,0.06255592680549145
geoprr,20262021,remst,3,final_recipe,,,0.0001963525491562421,0.06271596594441993,geoprr_candidates,12818,38454,1603,0.0,0.0627159662222645
geoprr,20262021,remst,4,final_recipe,,,0.00010364745084375788,0.06365226972227295,geoprr_candidates,12818,38454,1603,0.0,0.06365226999998817
geoprr,20262021,remst,5,final_recipe,,,2.8647450843757894e-05,0.06447937652779122,geoprr_candidates,12818,38454,1603,0.0,0.06447937680550644
geoprr,20262021,r2mt_mean_risk,1,final_recipe,,,0.001,0.00018575616672428117,geoprr_candidates,12818,38454,51,0.0,0.00018575666666341325
geoprr,20262021,r2mt_mean_risk,2,final_recipe,,,0.000998458666866564,0.0001767551944228924,geoprr_candidates,12818,38454,51,0.0,0.00017675563887072107
geoprr,20262021,r2mt_mean_risk,3,final_recipe,,,0.0009938441702975688,0.00016181355562164553,geoprr_candidates,12818,38454,51,0.0,0.0001618140000694742
geoprr,20262021,r2mt_mean_risk,4,final_recipe,,,0.0009861849601988382,0.00016115008335974482,geoprr_candidates,12818,38454,51,0.0,0.00016115033339398602
geoprr,20262021,r2mt_mean_risk,5,final_recipe,,,0.0009755282581475767,0.00016636286111962464,geoprr_candidates,12818,38454,51,0.0,0.00016636311115386586
geoprr,20262021,r2mt_mean_risk,6,final_recipe,,,0.0009619397662556432,0.00016350016670508516,geoprr_candidates,12818,38454,51,0.0,0.0001635003889289995
geoprr,20262021,r2mt_mean_risk,7,final_recipe,,,0.0009455032620941838,0.0001725047499510563,geoprr_candidates,12818,38454,51,0.0,0.00017250499998529753
geoprr,20262021,r2mt_mean_risk,8,final_recipe,,,0.000926320082177046,0.00017749461112543942,geoprr_candidates,12818,38454,51,0.0,0.00017749519436620177
geoprr,20262021,r2mt_mean_risk,9,final_recipe,,,0.0009045084971874736,0.00016302099994694192,geoprr_candidates,12818,38454,51,0.0,0.00016302133328281344
geoprr,20262021,r2mt_mean_risk,10,final_recipe,,,0.0008802029828000154,0.0001637059166872253,geoprr_candidates,12818,38454,51,0.0,0.0001637062500230968
geoprr,20262021,r2mt_mean_risk,11,final_recipe,,,0.0008535533905932736,0.00016126141676472294,geoprr_candidates,12818,38454,51,0.0,0.00016126161117831038
geoprr,20262021,r2mt_mean_risk,12,final_recipe,,,0.0008247240241650918,0.0001941962221947809,geoprr_candidates,12818,38454,51,0.0,0.00019419644441869523
geoprr,20262021,r2mt_mean_risk,13,final_recipe,,,0.0007938926261462365,0.00016883363882597122,geoprr_candidates,12818,38454,51,0.0,0.00016883380555858215
geoprr,20262021,r2mt_mean_risk,14,final_recipe,,,0.0007612492823579742,0.00016665724998650452,geoprr_candidates,12818,38454,51,0.0,0.00016665744452944232
geoprr,20262021,r2mt_mean_risk,15,final_recipe,,,0.0007269952498697732,0.00016966016665618454,geoprr_candidates,12818,38454,51,0.0,0.00016966049999205603
geoprr,20262021,r2mt_mean_risk,16,final_recipe,,,0.0006913417161825447,0.00017534847216059765,geoprr_candidates,12818,38454,51,0.0,0.0001753486110828817
geoprr,20262021,r2mt_mean_risk,17,final_recipe,,,0.0006545084971874736,0.00016787527775805858,geoprr_candidates,12818,38454,51,0.0,0.00016787563890425695
geoprr,20262021,r2mt_mean_risk,18,final_recipe,,,0.0006167226819279527,0.00017458349996660318,geoprr_candidates,12818,38454,51,0.0,0.00017458366656986375
geoprr,20262021,r2mt_mean_risk,19,final_recipe,,,0.0005782172325201154,0.0001670870832943668,geoprr_candidates,12818,38454,51,0.0,0.00016708725002697773
geoprr,20262021,r2mt_mean_risk,20,final_recipe,,,0.0005392295478639224,0.00017636647215113043,geoprr_candidates,12818,38454,51,0.0,0.00017636672218537166
geoprr,20262021,r2mt_mean_risk,21,final_recipe,,,0.0004999999999999999,0.00017621922229106227,geoprr_candidates,12818,38454,51,0.0,0.00017621941670464974
geoprr,20262021,r2mt_mean_risk,22,final_recipe,,,0.0004607704521360775,0.00019733661113099918,geoprr_candidates,12818,38454,51,0.0,0.00019733691665654382
geoprr,20262021,r2mt_mean_risk,23,final_recipe,,,0.0004217827674798846,0.00016290744443217087,geoprr_candidates,12818,38454,51,0.0,0.0001629079166903264
geoprr,20262021,r2mt_mean_risk,24,final_recipe,,,0.0003832773180720472,0.00017345077785042425,geoprr_candidates,12818,38454,51,0.0,0.00017345111118629574
geoprr,20262021,r2mt_mean_risk,25,final_recipe,,,0.0003454915028125262,0.0001695131667010072,geoprr_candidates,12818,38454,51,0.0,0.00016951350003687873
geoprr,20262021,r2mt_mean_risk,26,final_recipe,,,0.00030865828381745506,0.00017802916661215326,geoprr_candidates,12818,38454,51,0.0,0.00017802933321541382
geoprr,20262021,r2mt_mean_risk,27,final_recipe,,,0.0002730047501302265,0.00016841686110840077,geoprr_candidates,12818,38454,51,0.0,0.0001684170555219882
geoprr,20262021,r2mt_mean_risk,28,final_recipe,,,0.0002387507176420255,0.00017573477777962882,geoprr_candidates,12818,38454,51,0.0,0.00017573511111550034
geoprr,20262021,r2mt_mean_risk,29,final_recipe,,,0.0002061073738537634,0.0001611942222290155,geoprr_candidates,12818,38454,51,0.0,0.00016119466667684416
geoprr,20262021,r2mt_mean_risk,30,final_recipe,,,0.00017527597583490815,0.00016416575009417202,geoprr_candidates,12818,38454,51,0.0,0.0001641659166974326
geoprr,20262021,r2mt_mean_risk,31,final_recipe,,,0.0001464466094067262,0.00017671969447595378,geoprr_candidates,12818,38454,51,0.0,0.00017671983339823783
geoprr,20262021,r2mt_mean_risk,32,final_recipe,,,0.00011979701719998447,0.0001641408889554441,geoprr_candidates,12818,38454,51,0.0,0.00016414105555870466
geoprr,20262021,r2mt_mean_risk,33,final_recipe,,,9.549150281252627e-05,0.00019835761114437547,geoprr_candidates,12818,38454,51,0.0,0.00019835780555796292
geoprr,20262021,r2mt_mean_risk,34,final_recipe,,,7.367991782295387e-05,0.00016859347220613726,geoprr_candidates,12818,38454,51,0.0,0.00016859380554200875
geoprr,20262021,r2mt_mean_risk,35,final_recipe,,,5.4496737905816076e-05,0.0001666198333259672,geoprr_candidates,12818,38454,51,0.0,0.0001666201388515118
geoprr,20262021,r2mt_mean_risk,36,final_recipe,,,3.806023374435661e-05,0.00017853849994329114,geoprr_candidates,12818,38454,51,0.0,0.0001785386943568786
geoprr,20262021,r2mt_mean_risk,37,final_recipe,,,2.447174185242322e-05,0.000179710361149369,geoprr_candidates,12818,38454,51,0.0,0.00017971052775262957
geoprr,20262021,r2mt_mean_risk,38,final_recipe,,,1.3815039801161714e-05,0.00017541519443814953,geoprr_candidates,12818,38454,51,0.0,0.00017541536117076045
geoprr,20262021,r2mt_mean_risk,39,final_recipe,,,6.155829702431168e-06,0.00017877002789949378,geoprr_candidates,12818,38454,51,0.0,0.00017877036123536527
geoprr,20262021,r2mt_mean_risk,40,final_recipe,,,1.5413331334360176e-06,0.0001730327222806712,geoprr_candidates,12818,38454,51,0.0,0.0001730330278062158
geoprr,20262021,r2mt_tail_risk,1,final_recipe,,,0.001,0.0001723998055482904,geoprr_candidates,12818,38454,51,0.0,0.00017240011107383504
geoprr,20262021,r2mt_tail_risk,2,final_recipe,,,0.000998458666866564,0.0001882731944270846,geoprr_candidates,12818,38454,51,0.0,0.00018827349995262921
geoprr,20262021,r2mt_tail_risk,3,final_recipe,,,0.0009938441702975688,0.00017326613888144494,geoprr_candidates,12818,38454,51,0.0,0.0001732663054847055
geoprr,20262021,r2mt_tail_risk,4,final_recipe,,,0.0009861849601988382,0.00017509780552548668,geoprr_candidates,12818,38454,51,0.0,0.00017509791663744383
geoprr,20262021,r2mt_tail_risk,5,final_recipe,,,0.0009755282581475767,0.00017787663886944453,geoprr_candidates,12818,38454,51,0.0,0.00017787694439498915
geoprr,20262021,r2mt_tail_risk,6,final_recipe,,,0.0009619397662556432,0.00017577066668309272,geoprr_candidates,12818,38454,51,0.0,0.00017577111113092138
geoprr,20262021,r2mt_tail_risk,7,final_recipe,,,0.0009455032620941838,0.0001679967500321153,geoprr_candidates,12818,38454,51,0.0,0.00016799702774733305
geoprr,20262021,r2mt_tail_risk,8,final_recipe,,,0.000926320082177046,0.00016586405548474028,geoprr_candidates,12818,38454,51,0.0,0.00016586425002767808
geoprr,20262021,r2mt_tail_risk,9,final_recipe,,,0.0009045084971874736,0.00017545797215360735,geoprr_candidates,12818,38454,51,0.0,0.00017545827767915197
geoprr,20262021,r2mt_tail_risk,10,final_recipe,,,0.0008802029828000154,0.0001642198610999104,geoprr_candidates,12818,38454,51,0.0,0.00016422022224610877
geoprr,20262021,r2mt_tail_risk,11,final_recipe,,,0.0008535533905932736,0.0001671550556137744,geoprr_candidates,12818,38454,51,0.0,0.00016715533332899212
geoprr,20262021,r2mt_tail_risk,12,final_recipe,,,0.0008247240241650918,0.0002031686111715519,geoprr_candidates,12818,38454,51,0.0,0.00020316880558513933
geoprr,20262021,r2mt_tail_risk,13,final_recipe,,,0.0007938926261462365,0.00016638136106646723,geoprr_candidates,12818,38454,51,0.0,0.00016638166659201185
geoprr,20262021,r2mt_tail_risk,14,final_recipe,,,0.0007612492823579742,0.00017044758333617613,geoprr_candidates,12818,38454,51,0.0,0.00017044791667204765
geoprr,20262021,r2mt_tail_risk,15,final_recipe,,,0.0007269952498697732,0.00017445005554084976,geoprr_candidates,12818,38454,51,0.0,0.0001744503332560675
geoprr,20262021,r2mt_tail_risk,16,final_recipe,,,0.0006913417161825447,0.00016902791659554673,geoprr_candidates,12818,38454,51,0.0,0.00016902824993141822
geoprr,20262021,r2mt_tail_risk,17,final_recipe,,,0.0006545084971874736,0.00016938480561495654,geoprr_candidates,12818,38454,51,0.0,0.000169385000028544
geoprr,20262021,r2mt_tail_risk,18,final_recipe,,,0.0006167226819279527,0.00017625866664780512,geoprr_candidates,12818,38454,51,0.0,0.00017625886106139256
geoprr,20262021,r2mt_tail_risk,19,final_recipe,,,0.0005782172325201154,0.0001729956666369819,geoprr_candidates,12818,38454,51,0.0,0.00017299586105056934
geoprr,20262021,r2mt_tail_risk,20,final_recipe,,,0.0005392295478639224,0.00016735288883662887,geoprr_candidates,12818,38454,51,0.0,0.00016735322217250036
geoprr,20262021,r2mt_tail_risk,21,final_recipe,,,0.0004999999999999999,0.00017047652780699234,geoprr_candidates,12818,38454,51,0.0,0.00017047680552221008
geoprr,20262021,r2mt_tail_risk,22,final_recipe,,,0.0004607704521360775,0.00020190400006766949,geoprr_candidates,12818,38454,51,0.0,0.00020190419448125693
geoprr,20262021,r2mt_tail_risk,23,final_recipe,,,0.0004217827674798846,0.00016922997220212386,geoprr_candidates,12818,38454,51,0.0,0.00016923022223636508
geoprr,20262021,r2mt_tail_risk,24,final_recipe,,,0.0003832773180720472,0.0001750996666184316,geoprr_candidates,12818,38454,51,0.0,0.00017509997214397623
geoprr,20262021,r2mt_tail_risk,25,final_recipe,,,0.0003454915028125262,0.00016626611119136214,geoprr_candidates,12818,38454,51,0.0,0.00016626633341527646
geoprr,20262021,r2mt_tail_risk,26,final_recipe,,,0.00030865828381745506,0.00017529633335976137,geoprr_candidates,12818,38454,51,0.0,0.0001752965277733488
geoprr,20262021,r2mt_tail_risk,27,final_recipe,,,0.0002730047501302265,0.00017259786112440957,geoprr_candidates,12818,38454,51,0.0,0.00017259805553799702
geoprr,20262021,r2mt_tail_risk,28,final_recipe,,,0.0002387507176420255,0.0001760781944418947,geoprr_candidates,12818,38454,51,0.0,0.00017607838885548213
geoprr,20262021,r2mt_tail_risk,29,final_recipe,,,0.0002061073738537634,0.00017207116664697726,geoprr_candidates,12818,38454,51,0.0,0.00017207152779317563
geoprr,20262021,r2mt_tail_risk,30,final_recipe,,,0.00017527597583490815,0.00017396783339791,geoprr_candidates,12818,38454,51,0.0,0.0001739681667337815
geoprr,20262021,r2mt_tail_risk,31,final_recipe,,,0.0001464466094067262,0.0001713393611781713,geoprr_candidates,12818,38454,51,0.0,0.00017133955559175875
geoprr,20262021,r2mt_tail_risk,32,final_recipe,,,0.00011979701719998447,0.00019986336106537944,geoprr_candidates,12818,38454,51,0.0,0.00019986369440125096
geoprr,20262021,r2mt_tail_risk,33,final_recipe,,,9.549150281252627e-05,0.00016253233331048653,geoprr_candidates,12818,38454,51,0.0,0.00016253255553440088
geoprr,20262021,r2mt_tail_risk,34,final_recipe,,,7.367991782295387e-05,0.00017580333333979878,geoprr_candidates,12818,38454,51,0.0,0.0001758035000724097
geoprr,20262021,r2mt_tail_risk,35,final_recipe,,,5.4496737905816076e-05,0.00016570186113110848,geoprr_candidates,12818,38454,51,0.0,0.00016570202773436905
geoprr,20262021,r2mt_tail_risk,36,final_recipe,,,3.806023374435661e-05,0.0001749378610919747,geoprr_candidates,12818,38454,51,0.0,0.00017493813880719244
geoprr,20262021,r2mt_tail_risk,37,final_recipe,,,2.447174185242322e-05,0.00016601522220298647,geoprr_candidates,12818,38454,51,0.0,0.00016601552772853108
geoprr,20262021,r2mt_tail_risk,38,final_recipe,,,1.3815039801161714e-05,0.00017705219448544085,geoprr_candidates,12818,38454,51,0.0,0.0001770523334077249
geoprr,20262021,r2mt_tail_risk,39,final_recipe,,,6.155829702431168e-06,0.00018546269443403516,geoprr_candidates,12818,38454,51,0.0,0.0001854628888476226
geoprr,20262021,r2mt_tail_risk,40,final_recipe,,,1.5413331334360176e-06,0.00018370236101974215,geoprr_candidates,12818,38454,51,0.0,0.0001837025832436565
geoprr,20262021,r2mt_combined_risk,1,final_recipe,,,0.001,0.00019601244440612694,geoprr_candidates,12818,38454,51,0.0,0.0001960126110093875
geoprr,20262021,r2mt_combined_risk,2,final_recipe,,,0.000998458666866564,0.0001756267777333657,geoprr_candidates,12818,38454,51,0.0,0.00017562691665564973
geoprr,20262021,r2mt_combined_risk,3,final_recipe,,,0.0009938441702975688,0.0001748278889701598,geoprr_candidates,12818,38454,51,0.0,0.00017482816668537755
geoprr,20262021,r2mt_combined_risk,4,final_recipe,,,0.0009861849601988382,0.00017722088895324203,geoprr_candidates,12818,38454,51,0.0,0.0001772211388581329
