family,method,dataset,seed,scope,images,rows,groups,nmae_pct_fs,acc_at_2_pct,acc_at_5_pct,coverage_pct,failures
sarn_v2,resnet18,rf100,20262021,blur_moderate,151,151,35,6.511486026554929,44.370860927152314,64.90066225165563,100.0,0
sarn_v2,resnet18,rf100,20262021,blur_severe,151,151,35,6.344323435141323,41.05960264900662,65.56291390728477,100.0,0
sarn_v2,resnet18,rf100,20262021,perspective_moderate,151,151,35,7.671734455523499,27.81456953642384,62.251655629139066,100.0,0
sarn_v2,resnet18,rf100,20262021,perspective_severe,151,151,35,8.221757068261669,22.516556291390728,54.3046357615894,100.0,0
sarn_v2,resnet18,rf100,20262021,combined_severe,151,151,35,8.0340015799701,19.867549668874172,51.65562913907284,100.0,0
sarn_v2,resnet18,rf100,20262021,perspective_pair,151,302,35,7.946745761892584,25.165562913907287,58.27814569536424,100.0,0
sarn_v2,resnet18,rf100,20262021,projective_three,151,453,35,7.975831034585089,23.399558498896248,56.07064017660044,100.0,0
main,resnet18,industrial,20262021,all_conditions,1395,8370,52,22.690479265376627,11.624850657108722,26.379928315412187,100.0,0
main,resnet18,industrial,20262021,clean,1395,1395,52,17.990260562208462,16.989247311827956,38.63799283154122,100.0,0
main,resnet18,industrial,20262021,blur_moderate,1395,1395,52,18.062013850977095,17.275985663082437,37.992831541218635,100.0,0
main,resnet18,industrial,20262021,blur_severe,1395,1395,52,18.662197441746756,16.989247311827956,37.41935483870968,100.0,0
main,resnet18,industrial,20262021,perspective_moderate,1395,1395,52,20.504565984179116,12.258064516129032,29.820788530465954,100.0,0
main,resnet18,industrial,20262021,perspective_severe,1395,1395,52,29.66028343040955,3.0824372759856633,6.953405017921146,100.0,0
main,resnet18,industrial,20262021,combined_severe,1395,1395,52,31.263554322738802,3.1541218637992836,7.4551971326164885,100.0,0
main,resnet18,industrial,20262021,perspective_pair,1395,2790,52,25.082424707294326,7.670250896057347,18.387096774193548,100.0,0
main,resnet18,industrial,20262021,projective_three,1395,4185,52,27.14280124577582,6.164874551971327,14.743130227001194,100.0,0
