method,seed,preprocessing,dataset,dataset_name,dataset_samples,groups,group_unit,scope,conditions,rows,pooled_coverage,pooled_nmae,pooled_rmse,pooled_acc_at_1_percent,pooled_acc_at_2_percent,pooled_acc_at_5_percent,pooled_p95_absolute_error,pooled_p99_absolute_error,pooled_maximum_absolute_error,group_macro_coverage,group_macro_nmae,group_macro_rmse,group_macro_acc_at_1_percent,group_macro_acc_at_2_percent,group_macro_acc_at_5_percent,group_macro_p95_absolute_error,group_macro_p99_absolute_error,group_macro_maximum_absolute_error
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,combined_severe,combined_severe,147,1.0,0.24995323951011886,0.27758454852024766,0.034013605442176874,0.05442176870748299,0.08163265306122448,0.43096945484479265,0.4812130215962727,0.5352038025856019,1.0,0.2543132721486861,0.2795060346295545,0.02976190476190476,0.047619047619047616,0.08134920634920635,0.3884115925648855,0.402636523375057,0.40619275607759986
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,projective_pooled,perspective_moderate;perspective_severe;combined_severe,441,1.0,0.23857367617473038,0.2634729526352621,0.018140589569160998,0.027210884353741496,0.05668934240362812,0.4208969791730245,0.4727479354540508,0.5352038025856019,1.0,0.24156134074248334,0.2640901523800861,0.015873015873015872,0.023809523809523808,0.0582010582010582,0.3880544047980081,0.41527237740774,0.422605846420167
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,2604,1.0,0.12764241473924243,0.202683940499607,0.10407066052227343,0.2250384024577573,0.42319508448540705,0.5000783741474151,0.6624903720617287,0.8194000720977783,1.0,0.12404299997991995,0.15095926794854306,0.09716269459926964,0.2180571191861732,0.41220541356443924,0.2798920866268602,0.3525280969349634,0.3975059416348284
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,clean,clean,434,1.0,0.11906835310322485,0.19844792969793404,0.12672811059907835,0.26036866359447003,0.45622119815668205,0.5037702769041058,0.6865112215280534,0.7823181748390198,1.0,0.11688455606702122,0.1386204841257526,0.11755237363059773,0.2433140150899136,0.4203380136873907,0.237121168451824,0.28537077514745973,0.3031774493916468
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,blur_moderate,blur_moderate,434,1.0,0.11890840224962904,0.19845465030090745,0.1313364055299539,0.26036866359447003,0.4539170506912442,0.4926273614168165,0.6683501273393633,0.7884484529495239,1.0,0.11697425697221328,0.13900538282641167,0.1216846050355564,0.24357890171843663,0.4184037777106015,0.23859138800407,0.2884734569908543,0.30591612195426765
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,blur_severe,blur_severe,434,1.0,0.12788971360307616,0.2076391259762527,0.10138248847926268,0.22811059907834103,0.43548387096774194,0.5132437437772747,0.6828577280044557,0.8194000720977783,1.0,0.1254270619266029,0.14812649822276702,0.09421968095329616,0.2139998127313138,0.4014904584717009,0.25440234979878773,0.30607668697847557,0.3248693147437139
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,perspective_moderate,perspective_moderate,434,1.0,0.11343420263479383,0.17831725968561413,0.09216589861751152,0.2073732718894009,0.4377880184331797,0.4530705761909484,0.5847783517837525,0.7830177545547485,1.0,0.11071989507466551,0.13449835904620808,0.08730540073034788,0.19424912649014126,0.44758191143868803,0.23612828741520644,0.2925435398022153,0.3153176451704719
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,perspective_severe,perspective_severe,434,1.0,0.1382862163277832,0.20986750141119836,0.07834101382488479,0.18202764976958524,0.38018433179723504,0.501567706465721,0.6181845706701279,0.7398937940597534,1.0,0.1341748658009024,0.1621401564682843,0.07330386315587162,0.17137770615571885,0.39495678927103517,0.2718481864639304,0.336480334642096,0.3580718825351108
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,combined_severe,combined_severe,434,1.0,0.14826760051694743,0.22082443140352356,0.0944700460829493,0.2119815668202765,0.37557603686635943,0.5231118887662888,0.6261979806423189,0.6874239444732666,1.0,0.1400773640381144,0.16725379896676287,0.0889102440899481,0.24182315293151513,0.3904615308072193,0.2812608171507716,0.3263458191537586,0.34553341694853523
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,projective_pooled,perspective_moderate;perspective_severe;combined_severe,1302,1.0,0.13332933982650816,0.20380124529800725,0.08832565284178187,0.20046082949308755,0.3978494623655914,0.4952089205384255,0.6179843002557754,0.7830177545547485,1.0,0.1283240416378941,0.1561558420082111,0.08317316932538919,0.20248332852579176,0.4110000771723142,0.27983244902356097,0.3486783106604489,0.38359929477626625
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,4884,1.0,0.12152205995063355,0.19967018196311387,0.06818181818181818,0.1588861588861589,0.4742014742014742,0.518380165100097,0.6750860583782211,0.8983989357948303,1.0,0.11780714610722927,0.14686207250980038,0.07164438546962487,0.16468324364123638,0.47846769442124115,0.2594814924307167,0.36934931317627434,0.42158727308511734
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,clean,clean,814,1.0,0.12444592808296844,0.20995888977464275,0.0687960687960688,0.1597051597051597,0.4950859950859951,0.5422067791223526,0.6948507565259934,0.8116689920425415,1.0,0.12106876085225778,0.147141672880843,0.07236203718761858,0.16495546098787567,0.49709727519226704,0.24211857852257784,0.30597238233464946,0.33607115515321495
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,blur_moderate,blur_moderate,814,1.0,0.12366033233968539,0.20901163049545396,0.06265356265356266,0.15601965601965603,0.49385749385749383,0.539371120929718,0.6991754579544067,0.8116785883903503,1.0,0.12030598532341327,0.14613245222849783,0.06612231437812834,0.16079477232216546,0.4961872308973674,0.24047625012479718,0.304446947392851,0.3352477114722133
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,blur_severe,blur_severe,814,1.0,0.12638638551729098,0.20991625402918057,0.06511056511056511,0.14127764127764128,0.4864864864864865,0.5333807438611977,0.6936347234249115,0.8444901704788208,1.0,0.12286708288050814,0.14886972213656005,0.06836861458954482,0.14847670865571502,0.4890772058399932,0.24248792884685097,0.311530130845636,0.3431552390828729
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,perspective_moderate,perspective_moderate,814,1.0,0.11836501549091875,0.19787342409251665,0.05896805896805897,0.16953316953316952,0.48525798525798525,0.51549654006958,0.667516372203827,0.8983989357948303,1.0,0.11440242907739277,0.14122906368636862,0.059710025117001866,0.1748948745136727,0.4944262273766628,0.2446187734171748,0.3179143806636035,0.3450655903086066
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,perspective_severe,perspective_severe,814,1.0,0.12257757730468999,0.19540869385416848,0.07248157248157248,0.15724815724815724,0.43734643734643736,0.4898148670792576,0.6647283118963242,0.8541695475578308,1.0,0.11852067234966039,0.14600133764539597,0.07694186418536623,0.15955835947035774,0.43986637010293206,0.2621046942192316,0.32881714831349246,0.35893790161013606
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,combined_severe,combined_severe,814,1.0,0.11369712096824786,0.17331246063626446,0.08108108108108109,0.16953316953316952,0.44717444717444715,0.40083153545856465,0.577304157614708,0.7705249190330505,1.0,0.10967794616014319,0.1383775014751958,0.08636145736008936,0.17941928589763162,0.45415185711822464,0.2506085363723337,0.33351662466061105,0.3653394453018904
SARN-v2 + EfficientNet-B0,20262022,sarn_v2,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,projective_pooled,perspective_moderate;perspective_severe;combined_severe,2442,1.0,0.1182132379212855,0.18918743669324856,0.07084357084357085,0.16543816543816545,0.45659295659295657,0.47506039887666623,0.6455835402011871,0.8983989357948303,1.0,0.11420034919573212,0.14319849943483726,0.07433778222081916,0.171290839960554,0.46281481819927317,0.26402537761449807,0.36836770837473864,0.4020211439371109
