family,method,dataset,scope,seeds,nmae_pct_fs_mean,nmae_pct_fs_sample_sd,acc_at_2_pct_mean,acc_at_2_pct_sample_sd,acc_at_5_pct_mean,acc_at_5_pct_sample_sd,coverage_pct_mean,coverage_pct_sample_sd,failures_mean,failures_sample_sd
main,efficientnet_b0,syncg,perspective_pair,3,2.3286103254517596,0.10285613343919157,62.10833333333334,3.1457643480294823,91.325,0.8682777493406127,100.0,0.0,0.0,0.0
main,efficientnet_b0,syncg,projective_three,3,2.694906761028095,0.12339298205877558,56.08611111111111,3.3194014409115873,88.4861111111111,1.1972866700879792,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,syncg,all_conditions,3,2.333959102021563,0.18636474657957747,70.70416666666667,1.0584727598447352,88.09861111111111,0.9543607274758044,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,syncg,clean,3,0.6918110633423074,0.016931633220191256,94.8,0.259807621135325,99.20833333333333,0.07216878364870322,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,syncg,blur_moderate,3,0.691066751307435,0.015313044038178071,94.68333333333334,0.2753785273643058,99.15000000000002,0.07499999999999574,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,syncg,blur_severe,3,0.7158032053280442,0.01677150760090917,94.39166666666667,0.37527767497326003,99.03333333333335,0.014433756729752131,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,syncg,perspective_moderate,3,1.7295277741404147,0.07580731681974526,73.30833333333334,1.324370919845848,95.80833333333334,0.4404070087241288,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,syncg,perspective_severe,3,4.929386369891964,0.5118986414820272,34.175,2.3351927115336757,68.75833333333334,3.3875076875681556,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,syncg,combined_severe,3,5.246159448119209,0.5034177315496258,32.86666666666667,1.9375134408135906,66.63333333333334,2.074598354702262,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,syncg,perspective_pair,3,3.3294570720161896,0.29305411955427996,53.74166666666667,1.800014467534448,82.28333333333333,1.884572785363659,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,syncg,projective_three,3,3.9683578640505295,0.362708339394619,46.78333333333333,1.8458474416315622,77.06666666666666,1.94166666666667,100.0,0.0,0.0,0.0
main,yolo,syncg,all_conditions,3,5.747765564792487,2.1935561361112645,68.09722222222223,1.1894087972757812,82.24305555555556,2.2216045148429022,97.63333333333333,2.663331247391765,568.0,639.1994993740217
main,yolo,syncg,clean,3,0.5126651848584896,0.01192413968783112,97.90833333333332,0.11273124382056962,99.7,0.02499999999999858,99.99166666666667,0.01443375672973572,0.3333333333333333,0.5773502691896258
main,yolo,syncg,blur_moderate,3,0.5294451618141235,0.011321542076514151,97.81666666666666,0.25658007197234345,99.70833333333333,0.05204164998664922,99.98333333333335,0.014433756729735722,0.6666666666666666,0.5773502691896258
main,yolo,syncg,blur_severe,3,0.6562547661609558,0.031312266606051846,96.60000000000001,0.3929058411375408,99.46666666666665,0.15275252316519375,99.95,0.0,2.0,0.0
main,yolo,syncg,perspective_moderate,3,1.653125742211085,0.09843349240487065,72.375,1.5686379442050973,96.63333333333333,1.1811893723418516,99.97500000000001,0.02499999999999858,1.0,1.0
main,yolo,syncg,perspective_severe,3,13.265875789622358,5.085542737060152,23.808333333333334,2.8431203515386616,52.43333333333334,5.772636601530824,94.84166666666665,6.338588828227722,206.33333333333334,253.54355312910903
main,yolo,syncg,combined_severe,3,17.869226744087904,8.27781690737591,20.075,3.897675589373749,45.51666666666667,8.821753416035461,91.05833333333334,9.678724519963014,357.6666666666667,387.14898079852065
main,yolo,syncg,perspective_pair,3,7.459500765916721,2.4935550579086048,48.09166666666667,1.5212214116733114,74.53333333333335,2.418171227050169,97.40833333333335,3.172054079509581,207.33333333333334,253.76432636076595
main,yolo,syncg,projective_three,3,10.929409425307115,4.389378683917673,38.75277777777777,2.229977785971405,64.86111111111111,4.512208234129733,95.29166666666667,5.3291715532946045,565.0,639.5005863953527
main,vdn,syncg,all_conditions,3,5.0128777196393175,2.5265897649245055,66.45833333333333,1.068886037475986,83.36944444444445,2.6872717387990672,97.63333333333333,2.663331247391765,568.0,639.1994993740217
main,vdn,syncg,clean,3,0.9476681806384114,0.0767015124302159,90.14999999999999,1.6448784149595934,99.00833333333334,0.4018187817080317,99.99166666666667,0.01443375672973572,0.3333333333333333,0.5773502691896258
main,vdn,syncg,blur_moderate,3,0.9636657653232965,0.06631089419410448,89.98333333333333,1.6098007123036493,98.85833333333335,0.4010403138505377,99.98333333333335,0.014433756729735722,0.6666666666666666,0.5773502691896258
main,vdn,syncg,blur_severe,3,1.253738632745379,0.13913384975516976,87.06666666666668,1.5939991635296804,97.96666666666665,0.364291549906573,99.95,0.0,2.0,0.0
main,vdn,syncg,perspective_moderate,3,1.3085470357547673,0.023480104666686877,82.05833333333334,1.3967223537028883,98.26666666666665,0.18085445345175147,99.97500000000001,0.02499999999999858,1.0,1.0
main,vdn,syncg,perspective_severe,3,10.463477234898612,6.067087224124316,25.958333333333332,2.773573206773768,55.675000000000004,6.403661062236198,94.84166666666665,6.338588828227722,206.33333333333334,253.54355312910903
main,vdn,syncg,combined_severe,3,15.14016946847544,9.141961101652322,23.533333333333335,3.774448083274338,50.44166666666666,9.233577764514322,91.05833333333334,9.678724519963014,357.6666666666667,387.14898079852065
main,vdn,syncg,perspective_pair,3,5.88601213532669,3.0451235503016494,54.008333333333326,2.0633079225683533,76.97083333333335,3.1999104805186884,97.40833333333335,3.172054079509581,207.33333333333334,253.76432636076595
main,vdn,syncg,projective_three,3,8.970731246376273,5.053507506133852,43.85,2.204462015498967,68.12777777777778,5.1398925446326595,95.29166666666667,5.3291715532946045,565.0,639.5005863953527
main,deeplab,syncg,all_conditions,3,10.275702103896574,2.6382454271303732,68.13055555555555,1.1427027942233812,80.02499999999999,2.455079060731945,94.95555555555556,2.6919063790748123,1210.6666666666667,646.0575309779566
main,deeplab,syncg,clean,3,0.4593967051458005,0.00959336059053731,98.64999999999999,0.16393596310755154,99.78333333333335,0.02886751345947965,99.94166666666666,0.02886751345948785,2.3333333333333335,1.1547005383792515
main,deeplab,syncg,blur_moderate,3,0.45839549115289574,0.012992172468284048,98.58333333333333,0.24022558842333108,99.80833333333334,0.03818813079130114,99.93333333333334,0.03818813079130114,2.6666666666666665,1.5275252316519468
main,deeplab,syncg,blur_severe,3,0.5747547965343403,0.03266971400892902,97.48333333333333,0.3642915499065704,99.7,0.07500000000000284,99.90833333333335,0.014433756729735722,3.6666666666666665,0.5773502691896258
main,deeplab,syncg,perspective_moderate,3,1.9284211216895184,0.18210246192440016,69.51666666666667,3.006486044094219,96.69166666666666,0.9207107761579266,99.77499999999999,0.09013878188660447,9.0,3.605551275463989
main,deeplab,syncg,perspective_severe,3,25.97911630314168,6.045480181034415,23.974999999999998,3.41842434463599,44.69166666666666,5.925070323070712,87.95833333333333,6.577486855428395,481.6666666666667,263.0994742171358
main,deeplab,syncg,combined_severe,3,32.25412820571521,10.060667563636741,20.575,5.031711935315852,39.475,9.380531701348279,82.21666666666667,9.881970113966814,711.3333333333334,395.2788045586727
main,deeplab,syncg,perspective_pair,3,13.953768712415595,3.0492640347791107,46.74583333333334,1.0973215496532152,70.69166666666666,2.6151700868840875,93.86666666666667,3.32862427788618,490.6666666666667,266.2899422308949
main,deeplab,syncg,projective_three,3,20.053888543515473,5.2643868258279705,38.02222222222222,2.1755639966922837,60.286111111111104,4.866961558797723,89.98333333333333,5.378203179914683,1202.0,645.3843815897624
main,geoprr,syncg,all_conditions,3,0.7406831818034855,0.022028431893608643,93.95555555555556,0.2739985975903655,98.89722222222223,0.04376653126830484,100.0,0.0,0.0,0.0
main,geoprr,syncg,clean,3,0.5943754074958534,0.024763403755960218,96.39166666666667,0.4064582799419045,99.45,0.025000000000005684,100.0,0.0,0.0,0.0
main,geoprr,syncg,blur_moderate,3,0.5937024102234544,0.028747112713228357,96.375,0.3881043674065032,99.40000000000002,0.06614378277661638,100.0,0.0,0.0,0.0
main,geoprr,syncg,blur_severe,3,0.6138011081496481,0.027861928322815557,96.03333333333335,0.31457643480294795,99.36666666666667,0.11547005383792679,100.0,0.0,0.0,0.0
main,geoprr,syncg,perspective_moderate,3,0.7384504876386807,0.015831263562920646,94.14999999999999,0.4589389937671422,99.23333333333335,0.10408329997330869,100.0,0.0,0.0,0.0
main,geoprr,syncg,perspective_severe,3,0.8787467073481025,0.017550546921229676,91.57499999999999,0.30413812651491007,98.29166666666667,0.10408329997330641,100.0,0.0,0.0,0.0
main,geoprr,syncg,combined_severe,3,1.0250229699651738,0.019423858082664402,89.20833333333333,0.4612031367340595,97.64166666666667,0.11273124382057698,100.0,0.0,0.0,0.0
main,geoprr,syncg,perspective_pair,3,0.8085985974933916,0.016332022074418973,92.86250000000001,0.3506690034776404,98.7625,0.07500000000000284,100.0,0.0,0.0,0.0
main,geoprr,syncg,projective_three,3,0.8807400549839857,0.017038859242074707,91.64444444444445,0.351616636778264,98.38888888888887,0.04276334532872252,100.0,0.0,0.0,0.0
